rowid,kepid,tce_plnt_num,tce_rogue_flag,tce_period,tce_period_err,tce_time0bk,tce_time0bk_err,tce_impact,tce_impact_err,tce_duration,tce_duration_err,tce_depth,tce_depth_err,tce_model_snr,tce_prad,tce_prad_err,tce_eqt,tce_eqt_err,tce_insol,tce_insol_err,tce_steff,tce_steff_err,tce_slogg,tce_slogg_err,tce_sradius,tce_sradius_err,av_training_set
105,2972005,2,,4.19539,3.17E-04,134.393,5.72E-02,9.00E-01,1.65E-02,14.39,4.06E+00,3.00E+01,1.06E+01,3.04E+00,2.668,4.72E-01,2.54E+03,5.11E+02,,,7174,289,3.51,0.32,4.2,1.654,UNK
106,2693450,1,,0.847716,9.31E-06,131.731,2.87E-03,3.78E-01,4.38E+00,3.172,1.65E+00,2.22E+01,2.39E+00,1.14E+01,0.9016,2.90E-01,3.11E+03,7.39E+02,,,7262,318,4.05,0.27,1.863,0.87,AFP
107,2974815,1,,0.731707,1.15E-05,131.968,2.33E-03,7.09E-01,2.20E+00,1.064,1.47E-01,2.03E+02,3.54E+01,9.05E+00,4.048,2.13E+00,3.97E+03,7.30E+02,,,7841,304,3.9,0.23,2.63,0.946,UNK
108,2974858,1,,0.996298,2.07E-05,131.835,5.90E-03,2.52E-02,3.54E+02,3.803,7.90E+00,7.48E+01,1.88E+01,5.06E+00,1.46,2.26E+00,2.67E+03,9.96E+02,,,7032,325,4.18,0.42,1.671,1.238,NTP
109,2975770,1,,71.5254,7.56E-05,191.691,7.97E-04,3.52E-01,4.84E-01,5.972,1.71E-01,6.09E+03,5.63E+01,1.15E+02,6.237,3.89E-01,3.46E+02,3.33E+02,,,4850,183,4.51,0.85,0.815,1.565,PC
110,2714955,1,,0.982769,1.20E-05,132.08,5.07E-03,2.37E-03,2.90E+03,5.315,1.76E+01,7.38E+01,8.34E+00,1.02E+01,0.9166,1.24E+00,2.03E+03,4.86E+02,,,6225,223,4.4,0.3,1.066,0.505,NTP
111,2984505,1,,3.04949,2.15E-05,132.692,4.11E-03,9.08E-01,2.19E-01,5.135,1.07E+00,4.03E+01,4.57E+00,9.21E+00,1.099,2.26E-01,1.66E+03,4.25E+02,,,6382,202,4.14,0.27,1.472,0.75,UNK
112,2985022,1,,0.58119,7.45E-06,131.52,1.25E-03,2.39E-01,9.16E+00,1.925,7.61E-01,2.06E+02,2.05E+01,1.39E+01,3.458,1.43E+00,3.85E+03,7.23E+02,,,7202,287,3.91,0.22,2.368,0.87,UNK
113,2985398,1,,0.582576,1.31E-05,131.682,2.31E-03,1.00E-01,7.25E+01,1.251,4.34E-01,3.36E+02,5.70E+01,9.25E+00,1.826,3.02E+00,2.18E+03,1.64E-02,,,5780,0,4.44,0,1,0,AFP
114,2985398,2,,0.581897,3.58E-05,132.026,5.29E-03,2.16E-02,1.30E+03,0.6458,2.58E-01,2.40E+02,1.26E+02,2.72E+00,1.574,9.95E+00,2.18E+03,4.48E-02,,,5780,0,4.44,0,1,0,AFP
115,2985587,1,,3.37572,7.93E-06,134.213,1.32E-03,8.92E-01,4.29E-01,1.293,2.53E-01,1.61E+02,1.05E+01,2.04E+01,1.814,6.12E-01,1.44E+03,4.78E+02,,,6303,209,4.3,0.35,1.224,0.806,PC
116,2985767,1,,14.0797,2.57E-05,139.958,1.61E-03,8.50E-01,6.34E-01,1.44,2.17E-01,1.65E+02,6.89E+00,2.69E+01,1.304,5.68E-01,6.95E+02,1.38E+02,,,5568,146,4.5,0.27,0.883,0.348,PC
117,2988145,3,,1.78835,3.63E-05,133.328,1.17E-02,9.74E-01,4.15E-03,4.379,1.41E-01,4.90E+02,4.50E+01,1.46E+01,4.591,2.51E-01,2.17E+03,6.98E+02,,,6985,271,4.18,0.36,1.605,1.026,UNK
118,2988768,1,,459.312,5.90E-03,260.216,8.44E-03,9.85E-01,1.79E-01,3.797,6.91E-01,1.11E+03,1.82E+02,8.05E+00,6.884,1.46E+01,2.90E+02,7.45E+01,,,6243,205,4.22,0.26,1.303,0.664,NTP
119,2988783,1,,0.766194,7.40E-06,131.777,1.40E-03,5.00E-01,1.85E+00,1.918,2.98E-01,6.58E+01,6.74E+00,1.32E+01,1.601,3.31E-01,3.24E+03,1.01E+03,,,7384,320,4.09,0.36,1.898,1.175,UNK
120,2989404,1,,3.55382,4.02E-06,134.644,7.39E-04,4.77E-01,1.23E+00,3.036,3.85E-02,1.86E+02,3.15E+00,6.26E+01,1.509,2.38E-01,1.29E+03,1.14E+02,,,6015,126,4.37,0.13,1.081,0.185,PC
121,1293379,1,,27.5557,8.68E-04,132.201,2.77E-02,1.74E-01,6.74E+01,9.514,3.02E+00,3.09E+02,4.39E+01,7.17E+00,1.447,4.32E+00,5.32E+02,1.04E+02,,,5509,184,4.57,0.27,0.836,0.322,UNK
122,1294670,1,,0.593624,9.70E-06,131.759,4.10E-03,9.04E-01,9.13E-01,1.855,6.25E+00,6.71E+01,8.12E+00,1.13E+01,1.86,1.30E+00,3.54E+03,1.02E+03,,,7277,313,4.05,0.32,1.954,1.109,AFP
123,1294670,2,,0.593647,9.90E-06,132.05,2.87E-03,6.18E-03,1.00E+03,2.318,3.48E+00,9.79E+01,1.29E+01,1.33E+01,1.96,2.06E+00,3.54E+03,1.02E+03,,,7277,313,4.05,0.32,1.954,1.109,AFP
124,1294756,1,,0.53025,1.11E-05,131.971,3.08E-03,7.37E-01,8.79E-01,2.75,3.86E+00,4.37E+00,6.53E-01,9.63E+00,0.6797,1.48E-01,5.18E+03,8.93E+02,,,8615,357,3.78,0.29,3.003,1.005,UNK
125,1575977,2,,1.08868,1.19E-05,131.724,1.77E-03,5.00E-01,3.05E+00,3.385,1.29E+00,1.30E+02,1.81E+01,8.76E+00,2.044,6.88E-01,2.75E+03,8.09E+02,,,7261,357,4.12,0.33,1.724,1,UNK
126,1575977,3,,0.693727,0.00E+00,131.803,0.00E+00,1.00E-01,0.00E+00,2.5,0.00E+00,3.47E+02,0.00E+00,-1.00E+00,3.257,0.00E+00,3.19E+03,0.00E+00,,,7261,357,4.12,0.33,1.724,1,UNK
127,1576115,1,,5.44317,8.65E-05,135.635,1.30E-02,9.79E-01,2.30E-02,7.416,2.90E-01,6.40E+02,6.39E+01,1.17E+01,6.929,2.12E+00,1.90E+03,4.63E+02,,,8254,313,4.08,0.29,1.996,0.96,UNK
128,1576115,2,,1.81441,2.40E-05,132.603,9.75E-03,9.99E-01,6.70E-02,3.315,9.77E-01,3.88E+02,3.30E+01,1.28E+01,7.322,9.54E+00,2.74E+03,6.68E+02,,,8254,313,4.08,0.29,1.996,0.96,AFP
129,1866252,1,,0.700471,1.97E-05,132.17,4.06E-03,3.24E-01,1.24E+01,1.316,3.78E-01,1.58E+01,3.98E+00,5.59E+00,0.4936,4.53E-01,2.38E+03,6.09E+02,,,6102,188,4.28,0.27,1.225,0.621,UNK
130,1867078,1,,620.929,2.48E-02,349.558,4.27E-02,1.00E+00,1.72E-01,41.67,1.07E+01,3.50E+03,3.14E+03,1.13E+01,465.4,7.02E+02,9.17E+02,1.02E+02,,,3953,103,1.24,0.03,38.67,8.37,UNK
131,1867630,1,,1.38953,6.46E-05,131.995,1.98E-02,7.88E-01,4.08E+00,6.144,4.50E+01,5.70E+00,1.51E+00,4.18E+00,0.3314,4.95E-01,2.01E+03,4.42E+02,,,6347,199,4.24,0.24,1.262,0.548,NTP
132,1868918,1,,0.583637,1.64E-05,131.876,4.03E-03,3.14E-01,7.13E+00,1.826,8.31E-01,5.69E+00,1.24E+00,6.52E+00,0.2999,1.45E-01,2.66E+03,4.50E+02,,,6218,169,4.21,0.22,1.238,0.414,UNK
133,2019477,2,,20.5715,4.16E-04,149.246,1.73E-02,2.25E-01,2.74E+01,14.5,5.44E-01,6.98E+01,6.99E+00,9.79E+00,0.6931,1.01E+00,6.11E+02,2.31E+02,,,5529,179,4.46,0.46,0.834,0.627,PC
134,2019477,3,,1.511,1.71E-05,132.128,6.02E-03,5.78E-01,3.35E+00,6.155,7.36E+00,2.86E+01,2.58E+00,1.16E+01,0.462,3.01E-01,1.46E+03,5.51E+02,,,5529,179,4.46,0.46,0.834,0.627,UNK
135,2019477,4,,3.02213,5.75E-05,134.327,1.26E-02,3.39E-01,1.41E+01,9.04,8.17E+00,2.37E+01,3.08E+00,8.83E+00,0.4069,4.94E-01,1.16E+03,4.37E+02,,,5529,179,4.46,0.46,0.834,0.627,NTP
136,2020444,1,,0.506371,1.02E-05,132.001,1.22E-03,7.71E-02,3.73E+01,1.736,9.48E-01,6.13E+01,8.13E+00,1.02E+01,2.485,1.32E+00,4.47E+03,8.86E+02,,,7061,311,3.71,0.3,3.142,1.214,UNK
137,2167783,2,,0.516584,1.15E-05,131.698,1.87E-03,3.19E-01,1.00E+01,1.681,1.03E+00,1.92E+02,3.03E+01,1.01E+01,2.087,1.30E+00,3.26E+03,7.56E+02,,,6991,293,4.16,0.26,1.475,0.673,UNK
138,2167890,1,,2.64829,3.23E-07,133.038,6.45E-05,9.00E-01,2.93E-03,2.649,5.95E-03,1.27E+04,4.53E+01,3.66E+02,170.8,1.65E+00,3.34E+03,9.79E+02,,,5039,214,2.73,0.48,11.83,6.853,AFP
139,2167890,2,,2.64828,3.09E-06,131.718,4.73E-04,7.00E-01,5.74E-01,1.916,1.03E-01,7.31E+02,2.75E+01,3.56E+01,34.2,7.42E+00,3.34E+03,9.79E+02,,,5039,214,2.73,0.48,11.83,6.853,AFP
140,2168333,1,,0.596465,8.75E-06,131.901,2.02E-03,7.00E-01,1.05E+00,2,9.81E-01,7.31E+01,7.89E+00,1.19E+01,2.889,7.07E-01,4.84E+03,8.05E+02,,,8363,358,3.8,0.26,3.149,1.013,UNK
141,2307206,1,,204.029,0.00E+00,253.54,0.00E+00,1.00E-01,0.00E+00,10.5,0.00E+00,4.72E+05,0.00E+00,-1.00E+00,44.14,0.00E+00,2.73E+02,0.00E+00,,,5551,168,4.57,0.24,0.809,0.296,AFP
142,2307206,2,,204.033,6.12E-05,152.963,2.82E-04,8.30E-01,7.12E-02,11.69,3.06E-02,2.35E+05,3.42E+02,1.16E+03,55.33,4.45E+00,2.73E+02,5.06E+01,,,5551,168,4.57,0.24,0.809,0.296,AFP
143,2307415,1,,4.61264,1.08E-05,132.782,1.68E-03,6.48E-01,1.25E+00,3.075,9.55E-02,1.28E+02,4.31E+00,3.08E+01,1.527,4.32E-01,1.29E+03,1.49E+02,,,6140,135,4.26,0.15,1.277,0.289,PC
144,2307415,2,,13.1216,4.16E-05,133.394,2.56E-03,1.00E-01,2.50E+01,3.504,1.88E-01,1.99E+02,6.84E+00,2.91E+01,1.801,9.34E-01,9.14E+02,1.05E+02,,,6140,135,4.26,0.15,1.277,0.289,PC
145,2440757,1,,2.86751,3.43E-06,131.696,5.56E-04,5.15E-01,1.27E+00,0.9959,6.95E-02,9.89E+02,3.78E+01,3.90E+01,3.354,5.73E-01,1.41E+03,2.66E+02,,,6235,224,4.39,0.26,1.023,0.378,AFP
146,2440757,2,,2.8675,7.27E-06,133.132,1.01E-03,9.08E-01,3.65E-01,0.7864,3.20E-01,5.00E+02,5.35E+01,1.64E+01,2.742,9.66E-01,1.41E+03,2.66E+02,,,6235,224,4.39,0.26,1.023,0.378,AFP
147,2441151,1,,2.19199,1.82E-06,132.22,4.34E-04,9.40E-01,8.22E-03,2.273,4.67E-02,8.84E+02,1.51E+01,8.21E+01,2.418,4.44E-02,1.12E+03,9.35E+01,,,5386,167,4.66,0.1,0.649,0.101,AFP
148,2441161,1,,2.19202,1.88E-07,132.212,5.41E-05,8.09E-01,3.26E-02,3.017,5.25E-03,1.16E+05,2.64E+02,1.06E+03,30.68,1.46E+00,1.13E+03,1.33E+02,,,5319,211,4.63,0.12,0.698,0.155,AFP
149,2556639,1,,2.48127,3.77E-05,132.978,1.10E-02,9.49E-01,4.80E-03,6.555,2.28E-01,1.24E+02,8.05E+00,1.49E+01,2.475,8.31E-02,2.13E+03,6.45E+02,,,7257,342,4.1,0.34,1.829,1.095,UNK
150,2556650,1,,2.85236,3.02E-06,132.043,4.28E-04,9.00E-01,1.41E-01,0.8872,1.82E-01,1.45E+03,6.83E+01,3.74E+01,1.442,2.10E-01,5.53E+02,8.92E+01,,,3663,113,4.95,0.12,0.319,0.101,PC
151,2557335,1,,0.52007,9.55E-06,131.85,5.78E-03,9.53E-01,5.81E-02,1.366,6.20E-01,1.26E+02,1.37E+01,1.34E+01,1.145,1.43E-01,2.05E+03,4.68E+02,,,5569,191,4.5,0.28,0.802,0.362,UNK
152,2557335,2,,0.583008,0.00E+00,131.986,0.00E+00,1.00E-01,0.00E+00,1.5,0.00E+00,1.49E+03,0.00E+00,-1.00E+00,3.079,0.00E+00,1.98E+03,0.00E+00,,,5569,191,4.5,0.28,0.802,0.362,UNK
153,2578404,1,,0.872278,4.34E-06,132.028,2.10E-03,6.01E-01,2.63E+00,4.317,6.30E+00,2.29E+02,9.88E+00,2.75E+01,6.184,3.01E+00,4.38E+03,8.69E+02,,,7538,304,3.55,0.32,3.908,1.518,AFP
154,2578404,2,,0.872247,7.68E-06,132.266,8.43E-03,9.00E-01,4.20E-02,3.171,5.12E-01,3.23E+02,2.19E+01,1.73E+01,8.248,4.08E-01,4.38E+03,8.69E+02,,,7538,304,3.55,0.32,3.908,1.518,AFP
155,2578404,3,,0.595526,0.00E+00,131.927,0.00E+00,1.00E-01,0.00E+00,1.5,0.00E+00,4.40E+02,0.00E+00,-1.00E+00,8.246,0.00E+00,4.98E+03,0.00E+00,,,7538,304,3.55,0.32,3.908,1.518,UNK
156,2578811,1,,6.20972,3.09E-05,135.254,3.70E-03,7.67E-01,6.49E-01,2.768,1.31E-01,4.22E+01,4.01E+00,1.10E+01,0.3444,9.59E-02,4.95E+02,7.93E+01,,,3685,139,4.76,0.13,0.485,0.151,NTP
157,2578891,1,,2.32728,1.31E-05,132.235,3.04E-03,3.59E-01,4.67E+00,3.182,1.92E-01,4.81E+01,4.10E+00,1.28E+01,1.118,3.90E-01,1.93E+03,5.69E+02,,,6767,247,4.17,0.33,1.579,0.925,NTP
158,2693450,2,,0.847666,1.40E-05,132.188,5.13E-03,8.81E-01,8.15E-01,2.875,7.54E+00,1.40E+01,1.85E+00,9.44E+00,0.7983,3.95E-01,3.11E+03,7.39E+02,,,7262,318,4.05,0.27,1.863,0.87,AFP
159,2693736,1,,12.124,3.13E-05,134.956,2.14E-03,2.14E-01,1.36E+01,3.307,4.34E-01,7.59E+02,2.20E+01,3.67E+01,2.153,1.73E+00,6.63E+02,9.83E+01,,,5280,175,4.57,0.18,0.796,0.23,PC
160,2694337,1,,0.812927,9.47E-05,131.928,2.99E-02,9.40E-01,1.57E-01,2.177,2.60E+00,8.63E+00,3.59E+00,2.28E+00,0.8077,2.15E-01,3.51E+03,7.32E+02,,,7526,320,3.96,0.25,2.293,0.936,AFP
161,2694337,2,,0.812865,9.17E-05,132.269,8.65E-02,1.52E-01,1.17E+02,6.151,1.11E+02,7.50E+00,5.65E+00,1.62E+00,0.6381,1.84E+00,3.51E+03,7.32E+02,,,7526,320,3.96,0.25,2.293,0.936,AFP
162,2715053,1,,0.968256,1.22E-05,131.505,4.54E-03,6.74E-02,9.09E+01,4.51,1.00E+01,4.27E+01,5.26E+00,1.00E+01,0.6789,7.95E-01,2.04E+03,4.76E+02,,,6363,210,4.44,0.3,1.035,0.479,AFP
163,2715113,1,,0.968253,1.15E-05,132.441,4.90E-03,2.54E-03,3.03E+03,5.039,1.71E+01,1.04E+02,1.09E+01,1.11E+01,0.776,1.23E+00,1.67E+03,3.76E+02,,,5811,202,4.6,0.29,0.765,0.341,AFP
164,2715119,1,,0.968286,1.09E-05,132.454,3.88E-03,3.30E-01,1.00E+01,3.561,3.26E+00,5.08E+01,5.82E+00,1.05E+01,0.6628,5.25E-01,1.82E+03,3.71E+02,,,5881,168,4.49,0.28,0.924,0.374,AFP
165,2715135,1,,5.74772,5.86E-06,133.298,7.26E-04,4.74E-01,1.54E+00,1.884,7.73E-02,8.11E+02,1.93E+01,5.19E+01,1.798,5.40E-01,6.40E+02,2.46E+01,,,4248,87,4.64,0.05,0.63,0.041,PC
166,2830919,1,,1.54039,9.23E-06,132.005,2.41E-03,7.17E-01,1.18E+00,1.876,1.32E-01,9.47E+01,9.72E+00,1.28E+01,1.036,3.67E-01,1.64E+03,3.04E+02,,,5974,176,4.42,0.26,0.989,0.363,AFP
167,2831048,1,,497.66,1.79E-02,186.989,2.32E-02,4.79E-01,1.83E+00,25.77,1.89E+00,6.00E+02,6.64E+01,9.84E+00,2.486,6.00E-01,2.39E+02,5.10E+01,,,6081,198,4.47,0.3,0.991,0.418,UNK
168,2831055,1,,2.20925,1.18E-05,131.901,2.96E-03,6.01E-01,1.65E+00,2.607,1.44E-01,5.85E+01,4.79E+00,1.41E+01,0.8717,2.86E-01,1.51E+03,3.28E+02,,,5991,190,4.38,0.28,1.092,0.47,PC
169,2831097,1,,0.931998,1.35E-05,132.344,1.58E-03,7.71E-02,4.25E+01,1.371,6.03E-02,4.35E+02,7.82E+01,7.01E+00,5.887,3.56E+00,3.85E+03,6.49E+02,,,7943,303,3.83,0.26,2.793,0.918,UNK
170,2854927,1,,6.5938,2.48E-04,134.682,3.09E-02,8.98E-01,2.63E-01,12.71,3.18E+00,8.88E+01,1.15E+01,7.65E+00,1.095,2.52E-01,1.03E+03,2.25E+02,,,6202,232,4.46,0.3,0.992,0.426,UNK
171,2854948,1,,0.974299,3.12E-06,132.386,4.65E-04,6.75E-01,9.00E-01,0.9358,9.34E-02,1.20E+03,5.86E+01,3.50E+01,2.972,7.33E-01,1.66E+03,3.59E+02,,,5695,191,4.57,0.28,0.799,0.342,NTP
172,2854953,1,,0.862334,3.04E-05,131.847,1.10E-02,8.55E-01,7.38E-01,2.431,2.73E+00,7.96E+00,2.39E+00,3.99E+00,0.5505,2.25E-01,3.01E+03,9.36E+02,,,7392,322,4.14,0.35,1.726,1.064,UNK
173,2854953,2,,1.7248,1.81E-05,133.144,5.23E-03,9.02E-01,5.02E-01,3.716,3.12E+00,2.87E+01,3.16E+00,1.04E+01,1.077,4.17E-01,2.39E+03,7.43E+02,,,7392,322,4.14,0.35,1.726,1.064,NTP
174,1295289,1,,459.319,1.15E-02,260.207,1.83E-02,8.68E-01,3.75E-01,3.95,1.53E+00,1.84E+03,4.53E+02,4.95E+00,3.967,1.57E+00,1.88E+02,1.50E+01,,,5068,175,4.58,0.1,0.785,0.113,NTP
175,1295546,1,,1.96443,3.98E-05,133.301,9.76E-03,9.20E-01,6.64E-01,3.723,4.66E+00,2.10E+01,5.07E+00,4.47E+00,1.485,1.24E+00,2.09E+03,5.43E+02,,,5322,192,3.7,0.56,2.639,1.358,AFP
176,1295546,2,,1.96449,9.79E-05,132.233,2.50E-02,3.62E-01,2.04E+01,11.41,6.38E+01,1.19E+01,2.45E+00,5.40E+00,0.9069,1.92E+00,2.09E+03,5.43E+02,,,5322,192,3.7,0.56,2.639,1.358,AFP
177,1296164,1,,1.96786,2.72E-02,132.225,3.14E+00,9.90E-01,7.42E+00,0.5097,8.36E+01,4.82E-02,1.82E+01,3.66E-03,0.05224,1.06E+01,2.17E+03,6.26E+02,,,6972,293,4.12,0.32,1.699,0.97,AFP
178,1576115,3,,1.81438,2.48E-05,133.205,1.02E-02,9.95E-01,4.69E-02,3.492,7.53E-01,4.20E+02,2.98E+01,1.64E+01,7.049,6.27E+00,2.74E+03,6.68E+02,,,8254,313,4.08,0.29,1.996,0.96,AFP
179,1576115,4,,1.8143,0.00E+00,132.012,0.00E+00,1.00E-01,0.00E+00,6,0.00E+00,1.05E+02,0.00E+00,-1.00E+00,2.064,0.00E+00,2.74E+03,0.00E+00,,,8254,313,4.08,0.29,1.996,0.96,AFP
180,1576141,1,,2.6868,1.07E-04,133.608,2.73E-02,1.78E-02,8.90E+02,8.951,2.67E+01,1.91E+01,4.42E+00,4.48E+00,0.3517,1.42E+00,1.14E+03,2.42E+02,,,5292,221,4.49,0.32,0.823,0.343,UNK
181,1576144,1,,2.68671,6.48E-06,132.152,1.22E-03,7.00E-01,3.95E-01,1.867,4.37E-02,4.52E+01,2.49E+00,2.21E+01,1.813,1.51E-01,2.87E+03,4.60E+02,,,9181,399,4,0.21,2.507,0.774,AFP
182,1869607,1,,12.0604,2.81E-04,135.979,1.89E-02,9.94E-01,1.73E-03,19.8,2.90E-01,2.55E+02,1.48E+01,1.74E+01,8.555,4.12E-01,1.36E+03,3.62E+02,,,6031,211,3.64,0.49,3.102,1.635,AFP
183,1869607,2,,12.0587,1.89E-04,133.893,1.30E-02,7.96E-04,3.61E+03,17.35,1.08E+00,8.44E+01,2.92E+01,9.70E+00,2.839,1.70E+00,1.36E+03,3.62E+02,,,6031,211,3.64,0.49,3.102,1.635,AFP
184,1870398,1,,43.1593,9.05E-04,132.029,1.76E-02,5.72E-01,1.83E+00,21.26,1.14E+00,1.98E+02,1.58E+01,1.24E+01,1.513,4.61E-01,5.66E+02,1.25E+02,,,6204,221,4.42,0.29,1.035,0.452,PC
185,1870849,1,,0.53452,6.79E-06,131.976,1.34E-03,2.76E-01,8.91E+00,1.501,5.14E-01,9.01E+01,8.05E+00,1.77E+01,1.828,8.79E-01,3.41E+03,9.62E+02,,,6835,313,4.07,0.32,1.892,1.054,AFP
186,2021099,1,,1.47235,1.59E-05,132.347,4.76E-03,8.08E-02,9.98E+01,3.49,2.54E+00,3.09E+01,4.18E+00,8.84E+00,0.7457,1.22E+00,1.95E+03,5.28E+02,,,6140,194,4.21,0.27,1.341,0.721,UNK
187,2021100,1,,0.866395,1.31E-05,131.546,4.11E-03,6.28E-01,1.91E+00,2.442,1.02E+00,3.17E+01,5.09E+00,7.98E+00,0.7115,2.72E-01,2.25E+03,8.52E+02,,,6444,258,4.38,0.41,1.2,0.904,UNK
188,2021100,2,,1.73132,1.71E-05,132.207,4.69E-03,2.62E-01,1.72E+01,2.986,6.49E-01,5.45E+01,7.61E+00,8.88E+00,0.8947,8.33E-01,1.79E+03,6.77E+02,,,6444,258,4.38,0.41,1.2,0.904,UNK
189,2021440,1,,7.81154,3.62E-05,136.327,3.84E-03,9.96E-01,8.17E-02,5.339,1.80E-01,8.30E+02,2.74E+01,3.37E+01,3.912,4.13E+00,7.17E+02,6.74E+01,,,5135,169,4.63,0.1,0.709,0.125,AFP
190,2168333,2,,0.629072,6.57E-06,131.733,3.65E-03,9.85E-01,3.26E-03,1.164,5.65E-02,1.33E+02,1.01E+01,1.88E+01,4.793,2.22E-01,4.75E+03,7.91E+02,,,8363,358,3.8,0.26,3.149,1.013,NTP
191,2168333,3,,1.22463,3.66E-05,131.677,1.08E-02,3.36E-01,2.48E+01,3.279,3.92E+00,4.11E+01,1.57E+01,3.20E+00,2.065,3.30E+00,3.81E+03,6.34E+02,,,8363,358,3.8,0.26,3.149,1.013,UNK
192,2168420,1,,0.952009,1.60E-05,131.817,1.05E-02,9.86E-01,6.67E-03,1.749,1.46E-01,1.49E+02,1.56E+01,1.55E+01,3.739,4.63E-01,3.48E+03,8.35E+02,,,8026,311,4.01,0.3,2.282,1.08,UNK
193,2168420,2,,1.44681,2.70E-05,132.845,1.20E-02,9.52E-01,1.71E-02,3.86,4.91E-01,1.63E+02,9.62E+00,1.70E+01,3.573,1.47E-01,3.03E+03,7.26E+02,,,8026,311,4.01,0.3,2.282,1.08,UNK
194,2307533,1,,3.76213,3.05E-05,134.266,5.28E-03,2.78E-01,9.55E+00,4.358,2.74E-01,3.15E+01,3.70E+00,8.93E+00,0.9378,4.69E-01,1.74E+03,5.45E+02,,,7066,269,4.15,0.35,1.641,1.023,AFP
195,2307533,2,,1.25412,3.48E-05,132.013,1.27E-02,9.09E-01,6.23E-01,3.993,1.21E+01,9.36E+00,1.91E+00,4.88E+00,0.5867,3.01E-01,2.50E+03,7.86E+02,,,7066,269,4.15,0.35,1.641,1.023,UNK
196,2307533,3,,3.76232,4.33E-05,135.231,7.70E-03,8.90E-01,3.15E-01,7.347,2.49E+00,2.57E+01,2.80E+00,9.97E+00,0.9578,2.11E-01,1.74E+03,5.45E+02,,,7066,269,4.15,0.35,1.641,1.023,AFP
197,2308603,1,,459.313,1.09E-02,260.213,1.58E-02,1.00E+00,4.66E-01,6.118,2.36E+00,1.62E+03,1.17E+03,7.38E+00,12.13,5.74E+01,2.68E+02,9.47E+01,,,5249,185,4.04,0.44,1.523,1.073,NTP
198,2441470,1,,681.014,4.20E-03,228.77,6.72E-03,6.79E-01,7.70E-01,8.337,7.80E-01,7.49E+02,1.21E+02,6.36E+00,3.254,7.00E-01,2.37E+02,6.34E+01,,,6328,197,4.37,0.31,1.118,0.595,UNK
199,2441495,1,,12.4934,1.25E-05,138.462,8.21E-04,3.18E-01,3.41E+00,2.238,1.16E-01,7.05E+02,1.02E+01,7.20E+01,2.106,6.92E-01,6.53E+02,3.10E+01,,,5211,105,4.55,0.07,0.802,0.069,PC
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
